chapter	ordinal	label	exercise_sha256	hint_sha256	solution_sha256	status
IV/16	9	exr:iv16-expand-01	073d41278d1f59770d7f07f618dd6093479d5efaed232556258882ab2d9e84b5	d007b444cb3514ea7fbffe46e3aefc0244cb13dc6cda60897591f660fcf07c3a	7d6765ca7f6769a8970074d24ef103bdfbaaa72a2c42e36dcc8acf26504a4b59	PASS
IV/16	10	exr:iv16-expand-02	49f9fbc3ca578001346da8fd76579fcf46f6203ae779e51791c4d23d77198d20	1876b6e03f13794032e4b80eb629e5b0eb5782f340e9ccce6d44dd2cc692e2a9	4fb4c6308f5846b2f21217e5dc2d5a194ed6beac85de5ffc629fe4900f657bdc	PASS
IV/16	11	exr:iv16-expand-03	9f4ad54941f620bfe0793e81016a8c4ea11fb31194555f9b56e549ad7442e57a	04092268a11d22bd95fd1838fc3076473892e8b6bd38e53f35f39872ed125614	aa108cb033cb01294fb8a84a540d815927311359d976ff20942b95edb2c419ac	PASS
IV/16	12	exr:iv16-expand-04	155af147df6e995f3051afdaf520d71c75e2d78e3afeb4c06a844cef5b04c79b	d74f45b68bac025252372c236750947b42cd4810fcd138432abcf060119f2cdb	95d6ce7d934d6a302b0c66fcc2f5b2e5e3ddf8d91e4545a3df2dc5712a9626f5	PASS
IV/16	13	exr:iv16-expand-05	8a72a408e9268591d4ebe1a2b2ca90a7582d20609a924ef7d3c6025eebf75590	32bedd09e2c95097b249f7fb64b4125330dc499dc9d1cd0d8dabf161b8b2d9cd	628966cc0e0d10ff339f52700babbb1a859c70aef752845c2d942e266aa8de54	PASS
IV/16	14	exr:iv16-expand-06	3009bffcaa384010895e594cd79ba75c66923920d3ca1d348aeeb5b58fdf56a7	73d88732f769d79081ce159050d5ed81624c74e771df3445b0a70b595e074018	e7ce491d52f6190213f2aec3e167572287c36af2cc7bb3f5a75cec533861839e	PASS
IV/16	15	exr:iv16-expand-07	816880ffb9851b59e3a7b9fdb42052672080297adc98dbd3dd3c520bb905ceac	3f22179eb77ad8623387517c2cb928e720e82497c268969bf9b507c83b4f6bb8	a7c30eeedec0eb455359446308887b7d397222d86e877d710f58260e070b44e6	PASS
IV/16	16	exr:iv16-expand-08	2f9bde8179532188d941e79d0ddf8bd91594d7e9549a4cd86341eb51854e060e	06b9f52fed6c19e2018075379045f01960e44361c4a30fa4806defd6374fad54	b2354b4836ac7ff0b9f270fe52de40209533360ae5fbb0970bb672b2a5db42a2	PASS
IV/16	17	exr:iv16-expand-09	3d4d9ad9cb232c4dce2437ad4077579aa26024b4757cf92b3a88d548b1ab324c	83908bd75acfdcd7266a461df2a799a776f130f3251deec92f4ab8f22ef78ff0	9534a879288f6a782726f46c4bf1600cf2323fdc302018fef25d8acbc3098b96	PASS
IV/16	18	exr:iv16-expand-10	e62c8726e2a21ae1c9c2b318f42b80ca6a33084bd707a9efee3e95b85ebbe89b	7411a44017ae923ab3e8ecbd7e427fdd6a100fd1d8ad55b8dc907723cc753259	44a3b89adb34591b0997fc5f8afe24492f4324bb1e5bea45c6abf9464adca4b6	PASS
IV/16	19	exr:iv16-expand-11	cb479f700dc9b61494d9b6489962f66b9edc9fe0cc3a66cad9c9d4ebf942b152	4546d711906e97f3375ded0920c068d91640b834798400e70970e69e8bf814ab	6edc6f77b711ac815b2b89d041565e1bd54f9bb9b0181cfd57a40f3e9312342b	PASS
IV/16	20	exr:iv16-expand-12	e66e64ce58767f40fb95fb91a073f8224938e3f95afc6cec3245a815b7e96776	71cf2d7215d288049e1dcac5086676d0c18a630010849f36965e940fc6c2737c	5ec83adaf94dd8db35b5633e3cc5f3b5c5698e58a6c2b3aef2cabd84d4569ca5	PASS
IV/16	21	exr:iv16-expand-13	ea741c53159e486682b0b497f0b5e19c02f9769e4d1c9966736b4a500e978591	6108e4488996b4f453998626dd1eb93b573c04e6a92aa222c882f0ad5eb1c4e0	9992410860b9a3eb1aca103b74c5e9a1b4d0c897283f29a7c1f5f0ee76f2f962	PASS
IV/16	22	exr:iv16-expand-14	513c2176ac16f265040cf5886345ad4fab3c76ce3a9453bd7a9b5f73b604019a	ec90244e111706a7bb8cc550e705995859c64dc3fb22ccb32eab8dbdf0856034	4e7e38b8273167756a4877d890829ed5a0a5757d39fd73492300adafce00e6dd	PASS
IV/16	23	exr:iv16-expand-15	7bbf98215fdf0610c8fb5f85fd2db027c4d0bb2fdd8d838816052807db34c5c2	90e35d82129a802b3423c5ad6ecc5f61e4f6bd1452c8fdedebb16d3f88410726	ff06d2ec5a514afaef1ef321cd2fe24cb0fdb872edfdb9240b5ca0c2ddc2e97a	PASS
IV/16	24	exr:iv16-expand-16	e68af44d6b0e0efd5612c798121c99fe6b75d06637c1a1c7ca60619451f50248	23229d5a2df20934babdb1b0b9362fb004f86b6a6dc2f059ca83dde2f7ac2e44	c8bc2a8fbbb01c1deb9172fb81bdb2e51c43804db5f91119b56b95e15d2fbdce	PASS
IV/17	1	exr:iv17-01	cdb1318a416d8b2fad0c0e0accae35f43b48dc4e174530f7ba0dba178007a1ad	2eece3d623e911acc99ad89b7105a8365b5e18c29064d069b33eda8c9ae40de9	3b6649163121efc116a8e5966a738cdc2efb788583998a69c11bf1562ff45261	PASS
IV/17	2	exr:iv17-02	9876ec8f4d5a36d9db65d31c6bd1ba6803187e92c94f79ca2448c61a0c8b8c32	74c79a6ebff5716106e576ad6ce6758aedbd16a88dcfbd436d0838ff19bae273	c0233ada069ecee245aa5ec669cd403c2dbc0c1d62251f020f3fdb5c3f08f9f1	PASS
IV/17	3	exr:iv17-03	caea765e3655567965ac448de239051356c444d55e84fc9e143edabaac9b19d6	ce491bcc3ef6d2dd97374991566e204f64d8fc7da95e34b7a9940c6b6e5e0a38	8f142c9b5af5ac17c51ac550272dea739eff9d6e1ad14e86fed012c91ac6a0ef	PASS
IV/17	4	exr:iv17-04	97759ff9326153ec80a0892aae2699a21a7949b66e16cc5ff10ef1cf16c3e123	6854d2c6cb6d8ccaf2bd4c5de01ff94f1519fbdd6da8077502ab7e306cb3f44e	ccdb7d5fd5a5a8fa9aaa5bb2b11b289a7b068ddbce9221856844ae510df3d0c0	PASS
IV/17	5	exr:iv17-05	5911339b1dfccf6898a78abd9f2f0e4057aafaa726851a79a2669ce03d7b568e	e86a0907e1ba89f126191dc4f1f2d1276c09f9b02ca087f650ebb8d47b814776	be253de5082e8b32362df65c26f375c0717ebcb8bcc141497388e6aadf1ca432	PASS
IV/17	6	exr:iv17-06	2c81c32f3b0ae1aa80fced6ec6b5f575eb7321e82f49e95e657e66db81d55020	865f876d851d374aaf2efc0801637417a4b3cd937addd493394ca4e39f487680	08dfeb619612caf81bc47a8cbc4acec3294d5e3a893abbfa9cfe4ec84f774da6	PASS
IV/17	7	exr:iv17-07	b38a6935b8e70449223f8bf3cce52d1fa9b8af7b98e93034134c0201d4807365	25fa9a827b9c8c9ed1b58f5c908313170dfbc56683625a36827b4c883a45c31a	e808786c81934caf830bec3b569339e29394366bad296d6756a7ce84da760d9e	PASS
IV/17	8	exr:iv17-08	1cd61600a611316ce6890d6ec2989fca88ea786285b6d3933e318d6928b87641	641ac48a58fd502b37b0d6647d18f635db178d07ee4467e15a4196ed2b290cca	614d59df55e868b7d30aef068505aa5880949bf3d8258b2eb75de1aac4f347e3	PASS
IV/17	9	exr:iv17-expand-01	9674a2e8efad7ad1009c77e6c838333986ea1358bf464daecceb32401fce4ce6	6a6e018cc5f494ff28019e4d3b3fa6461162926b27f368da20b65f969a6e56ef	e380ff8b5e0ca1abe732f0dfddd4f3ba4d0808c80d03c5b171e0efe3b95bbc7b	PASS
IV/17	10	exr:iv17-expand-02	77784bc82b59fe00af927a98871761c98d4b119ea90e1f1bfe70a2d67e6a351f	e07bee335102e68672c4de3ed92374c3b1cdcdf2419c21a1487ebe6b439e612e	01846cb95144e51acae8693f35723ef0b5066064b280203694bf7f94a2be298f	PASS
IV/17	11	exr:iv17-expand-03	3d0394ebf7ec801d1c5cf0e4eda4a0c38d3f055d717045a32aa1b3e5f04eb9a9	a6c888013f5b0b13c45891d4a48800b297cf631d61431a1b2db8023e97e27c6d	5346d61167e3e9525ec5d6c72e4e75e19127640959769ff1c110c70072b94be4	PASS
IV/17	12	exr:iv17-expand-04	e69789a6aec6876a4def6cd479e812a03af2c8f9ce8b1df4aa796c54e233e878	71d82075a07a8f2c8b1b06e51299a5827545074e5e6b8210d779798697bae32e	b1965ee8b47a0337c235984929512642f36bae39695190b08c6d6f87974bc342	PASS
IV/17	13	exr:iv17-expand-05	a8ffdead48abd35977b88ee3275ffa4336cc92933179f7a831657b2f596ec79e	f3e88a1e838288c1a44630a6025aca0b972d7cfe08a983e3bd28e4eb3181e5e8	a986600fde1de0d0d11607a44acf3a9d1532af78e238d9dbfd21b224988daba1	PASS
IV/17	14	exr:iv17-expand-06	dcfdbc7870f46e1d5a91afd9236462c955e2c9f40ffc3b44cc555289d2eb69d5	fda7848dcd057c16669756cbe92eb645ed2d5dc29245e6d65975646ac22795d6	256e4d6589f37317ffdc337096c67f35ea84bde78efb05990fcbd533fcd6de2d	PASS
IV/17	15	exr:iv17-expand-07	9b2e911df65d105fca21c7c1d031c24d523c710d83b13e60afcbcc1ba26273a7	3a6192ee88d9a7b58b23e5607ffd738352ce0662f735acb18d953acc62357258	c19a96eed2056795cba017336f317e6276e493f11ccfe1eeafc12544c4855e04	PASS
IV/17	16	exr:iv17-expand-08	2e67d60888be3d6d36dd9d77494115357094e6a465a0307a8bf94c1c4ec64af6	e99cfb102e7f3c7dcfc97e2de772289af0560e6ab167e669092b081005e54b91	aefe3528bb8984e4095d07cd5f28feca21e6f76247fe952178559bdc41e8390d	PASS
IV/17	17	exr:iv17-expand-09	f43171c56860ed5d6a44117503b6e2f41d80a5bae4e12ab852f3e67cfb7f120b	8148e7c0cd874afdb2e27c3942b27d635d9ae5a8a0823a17da20b3d1ea2421af	ab8a5027c4896f5cbcf3b2cca204bd450d0d6aa76a8b10b59e93e045adef2081	PASS
IV/17	18	exr:iv17-expand-10	e04249c4b1c9aee5e585e24a0eaf1d51b918a642a1fb663bfdde4346bb4aa74e	ef37b4ed5dffd0132363872673694ec79280785eabb12785ff2bb52d2eb20425	0964fabc8086ae5f702b0d2d1382b62943836c9e577ed5fe816fc2f9b780082f	PASS
IV/17	19	exr:iv17-expand-11	ad38bbf72debaf585671101fd0ff920716967f76eef497466786b91dac823041	2db343ba2b0f56bb395347d6daa7ab521d1b509f6a6a06227611ee3e83ca92e9	681b19982c94674843681b818afac133e5cd48bcc369be1dcba54cb32271edd4	PASS
IV/17	20	exr:iv17-expand-12	14e98a422950ac5e9d3fe3c64a9145a04ffdbd291d71c2c2999dd38cf6a01943	a7022df755bd0d09b158510ab9f03146a520d24a91bc4ec16707ac406889e4c1	8abbaaa6080f91a0dd74527a6b4f71fe65de3eb785275a400c0f3d3f821f1355	PASS
IV/17	21	exr:iv17-expand-13	6a1af78d285a4a39dddd4ea84bd36730f835f180e0a217e872d6b0715753a00b	1b1cf34527615eb1a940e54f90c9143922c7de6d9fa49bbf81d6e387c20e9e7c	b04033b486314b1f9d950f4b60de6c3cb0a47f5880812118618aeeee2baf1baa	PASS
IV/17	22	exr:iv17-expand-14	ce115ca58cb30efe179ba97fca2170fa827099a554cf91646968b64862aa3662	fff505e0e06f22cf1b252d1a1738305a393fba1b5bcb4719db2e75fc3bdd5723	fc195566bfbfdd0cd54fbdbdb40655153f2db98212d03aa3345d867d3da64532	PASS
IV/17	23	exr:iv17-expand-15	c93d7dc2174717ae0b66ec8d069a3d38ace2f59258702e45d64bde411da89e92	743f27ccde24bb3eaee4a60d98420f056ec596e1c26e79527b675caa08f8f805	1847e7a3415ee9a0d4ef1af1ed2587ac620a0d0e76cba09d2614cd2036e48ca2	PASS
IV/17	24	exr:iv17-expand-16	f495c35e06f02b5d0b4f34cb0437e9cd346eaede6fdbf765a5777799bacd0a4b	54e1bf6ea527b17ef77e3f793444d1bcc3e6eeb69a71e7ca933be1e9ac343a99	84fa080760b6fd0971bc808d619431cee8c58a801d420027b58184d69251fa6b	PASS
IV/18	1	exr:iv18-01	c498a0d35b272aa8085f916e99f85ad4358dc77fe8db15ca315427aa35f90a7d	49154e7b59cbba8625da928fb3dfbf2aaf9271a79950bad7c2829079dab8eae7	79044244e902062ad132e5d947b3f49f64ef24e3811488a929be4a94039195da	PASS
IV/18	2	exr:iv18-02	77c8e43b22c4a5e617a945c3a07c2bac6863514140d037219915f49d814891b5	caa9bff02fada23894933e23dea20a983606ddb7dceefb1968e341b6e7d25142	50deeb8b6b3f340909577182b3c74950529c63505c2eccc22c9d7b887e4d60dc	PASS
IV/18	3	exr:iv18-03	841019405483cea469c441aa14540c9d96a76649d560ae4bd70bf8fa08a790ed	cc185b4cc97c49e4c831733af69a58a540b03afd1eedf8397959f6d070744675	38c1acf4bef0fa70789fbaa820bcc460f74ee5fc73d498a82f99cad3b83de984	PASS
IV/18	4	exr:iv18-04	6fee2fa4b38cb9a9f53f2c6b31721226764b3bc609edbe4c571ec1b1371bd3a7	b02d039adf8de605ab7068e6a5e46bfde7334726ea2a27f3d2b9a72660a39b42	eb05c0cf6d0e4f6c5a09c3c2acd0947135e609240588f66b6ee49578e7ab3473	PASS
IV/18	5	exr:iv18-05	0dcf43fac79b5b5df229f43c67ee5d26fe9f7159004c29371d4c6d02f021e33c	5de1e878bac0b24f64474885fbf96982e0deb1c23fec3aca516c15d5aedc3385	3c4b64f7061223ea4acec89af9da2db9d5263146213d2d84a544072a3631c3fb	PASS
IV/18	6	exr:iv18-06	997605767c7f1f2b4bc7f5c3288043b00ec901da20b2c60625d4bdd8d7a6f76d	b11edf0f79612a9391cd599707473694a8eb6be64a839a20ead2a2bd1ed0e6d6	d161e013b42bb30931bd794922fe8de00194b235c2fdca6cd002208b3774cca0	PASS
IV/18	7	exr:iv18-07	d4260e3be39f443c98746146ee546bbce320f2624bfd05556d53bb5d6fd2c83f	76e0caf9a3a61245f03994916ab5be89c221230aad0066260a72067159a86291	aff426247586f5c914939049f3942de3b64ae2afc8b525efcc1c39dc19671e2c	PASS
IV/18	8	exr:iv18-08	b7901299b7ddde52fc17114f56f91175169bb54c6fcf76907f65167b563560d7	89484898075f23de49014565a849a062774644319592982aedd30593f12c5027	2b2b0972267d5a3622f003bc4883045b66523c37c6a797dc0e868ccbe0eb6dbd	PASS
IV/18	9	exr:iv18-expand-01	c64b25fd6579c08676f9a52ba911b81e4d135af637aa59f19fd9f4602516c4ec	f3ea1d68b4b7fa39f46318ab30f976e219d2e045387741b7ebd9eee428d8e82c	40d2a13f38f11222e776c52a094521aa38bd706f1683a448d709170e76476f17	PASS
IV/18	10	exr:iv18-expand-02	b70f7eccb57b826e23130065d2f575caac91965b263f70322c6649e15784f118	e5a28e048a8fced64b59758db64107b74dc86e24381043c8bdd5ebadc05ca86c	1aeb2d657e8d6b9e592a3c4418278be0480d67ff843416134dc60afa45290960	PASS
IV/18	11	exr:iv18-expand-03	e4164c64232c5cef1786e8559f4db850956cea259ae01f5fec25d26166fbae96	302204787040059c22fe8ea5594842397bc6bc7b0d3300b07a1f09f5f2033166	ed68db5732530dad208fe1c63aae3546fcd198c3fd1b7fa879c0e605b436e9cc	PASS
IV/18	12	exr:iv18-expand-04	45fcfd4e855867fb58b56715887c99e62e8d6c535ae8bdce9bdfadd5677004e0	2e8bec356a8ac01050aa1be94c9cb998756188c2970db96857a6077f46b9aa15	68077001b096305a147897b55d1cdbb9a448e5176b67ea471e4820bf19d46e76	PASS
IV/18	13	exr:iv18-expand-05	977b6c92cd078caa37f641b5d53749869d12003b16537ba7d17549149cf893da	dc27d38da72cb091c9053a76795f0c0755409302593d8f356358676e86a9f204	9baadf51fb02f52444925dad6a231797cc9e445808232ef7cf84ebb97d2de57a	PASS
IV/18	14	exr:iv18-expand-06	f4f5a982d0a1ef00c4c95ed5ef5cf6c68368a85d4450de353bea61dd68e82dcb	a9b9509e7a1295e35d4d1a071e95923b0298dd21c8a18cce8c7ac8695f1e028e	730b6045ea2340a7c8e12984a7369d22e4dbd3ad59eb9d302048e861af12632b	PASS
IV/18	15	exr:iv18-expand-07	054a6563692c4fc8455d4621d7db85cf960f413ea37fb74b3596994ae6802148	4f9e208f5a5366109834e90d4e36fea83026a1328f239c51a274165683ac120c	ed5fd8e5e1e45634b66eb5d59460e757eb19d8448ff52fda70b06c1ea66708b2	PASS
IV/18	16	exr:iv18-expand-08	7713ed1127096ab6103fe6d4425e6454cb520c7c5d2ff49e37fcbf5e292f4a10	9c9e8633a93d8770dc39f24f2d9278b97f78182e0c5df6d65cf085aadfad45eb	b1d70683af30e8bfc57b2cc06f361aeadf3f2d3b079eb0d1b85f279cbf17f7ea	PASS
IV/18	17	exr:iv18-expand-09	05347129a7dd096b95d3af9187798fe511ef5506f00cda03d1b18e9b732c908f	c8bba3e3315efab8e3222fc83666a952e05e63e20af5cd977978bf73430f9d28	00e237f5f5f86802f24001223c8789ff31e4c8eab4ed1ff4dc3ed02635137cab	PASS
IV/18	18	exr:iv18-expand-10	3e9c46012f768102fd78c33007378dd9fdfed7b327a7ac285863230431182ced	2f944ce2566e0d50c0254f94b2c7808e4b21766f7fa5f2787418f09035e67de5	2dc150c29ec4b040be66d1b5c3bbb29a0c6143b38c2b3eba14ab3ebaca6bfc7f	PASS
IV/18	19	exr:iv18-expand-11	5d013179f52e346e16bc747aae0a13c7fb275fe7614e126cf3d9e101e0b6d087	31ac300fe849dad85218ad5c9babc87fb91c4fd2f50253bca0152c4da3520bdb	61b95cfdfac504103c344bd36ac6dd0bae7fe966324ac8d8b685509ca1603ba6	PASS
IV/18	20	exr:iv18-expand-12	871bdc9ec8edf1197e50e9b57a694100fb15ec62bcf35431d9445626c7fdd404	d438d25e3d975fdcb585d9ebbd0565eba35b360800c235ff207ee800d03771fd	da14e3d75657cb050e21c16dc15de3bffe9950dfa115fb3fa1e728d2fa38f635	PASS
IV/18	21	exr:iv18-expand-13	e4bc880556a86ac4c4ed1b5344b0403884934ab1d9d6eefc4e8ead7f2f7eee66	fb6268ba7ec13197538074e577b60338ab133e70342a47e528fb10bd1076c4f8	24450942454b932a5cbf8e7abf88847773361b045a6b13d1711a0dea790324a0	PASS
IV/18	22	exr:iv18-expand-14	c18b00ec1755b7df2348f6e14b9e4de8ea77933a33c04110af7056fae27d92a6	835e85d917f168375321a7c91b06ca164d3ed8659a10d6acb39958f63249f03d	44d8dcad64d15f9bb25a41287d96b1d705c28f0507e823db80e6d2091a04613f	PASS
IV/18	23	exr:iv18-expand-15	99a8caa421b7204e9ff405d73af40de02ed9d379e8577e3282f912882f8b61ce	a423c020f498ce8ade56501d1213b9ed98dbaa207d9d5d00c796e2a6452aecba	7afdeeb9cc1a925968107c4be3f216078bfd091db386eb56f6abc77e16918c57	PASS
IV/18	24	exr:iv18-expand-16	5c457fbba75301e9f25a83b8d23d55a09df0c5d30487629335f8a0b5770f9a6e	a3e2fe27a940cf10e22842f18216e14b0c0dd08f0f1c79a55e69a6f80327ae8b	e496a1c1bbbfe723323009bee756776e5301780fa73687bef0993d95f14235f9	PASS
IV/19	1	exr:iv19-01	c68fb9258b28101f36b30ae41e21536fd3abea872854125292d9f5891e5e8735	36b7769f82d6f3884e062c48a9227385882e65a1a3ffdd0cc462f28ae567705b	24abfdfb01734a2e981e3a739a900064d6fb27174f2f0940bc5bcebd586764b8	PASS
IV/19	2	exr:iv19-02	b1ef0cfa742e01da86e0beaff691f963282840ae66c884565ec6fe2a89e0dba8	67190b44fde432d463e1e253e7c725aef5c8950b155bec4ec6da0ca273c0c1ad	59eaa98ed8f21d3f0d439d92433163136a66123fc123d71df8553ff3df81d404	PASS
IV/19	3	exr:iv19-03	79e63510e4bbc8d62050f2f0348510632344e552954687d9cb0b5328fdee4b00	efc902ad1a0dab66c1f44a39cee1bef6612f3809e4e282541a49344d26714158	05fa7674a8d26801cb1248c807c7b92b9609174548f1f870f68c8cf3b6d6a653	PASS
IV/19	4	exr:iv19-04	454cfb2d37c64ded18890394e12dab25acc996e8c5ed42cb4be4b559a9fdecd7	054b9f0c871cf5b5ee9f063205a4694b9d3e50aeca541061164677e744d382e9	a4fead2cd064e7d506186b3d03fe15cec86f879d1df69728e32aead9a2e7d143	PASS
IV/19	5	exr:iv19-05	75042f744a674d6da238de1b2feb0ad689ce44a618ec4441a733cdd4d1bcbb67	c76d138e4360666eae790953d7ed004949b330a8d1eae427ac7215b7fb592c32	ce468ff7c6eedf099e54722ce2feff14fdbf0e984dfa14d613a15d929647d0e6	PASS
IV/19	6	exr:iv19-06	8417040a3317ef437d44adee4a4c80df09c467dc7d23d76b3a2adc61458a5f0c	60821fad21cda1b98d06eb8feb9b46f7b43827611a7517a608377ed9c7c56eb7	cab16572e7d742c981f454d559ec21d3006facbd9b1364c248b898e36682ce52	PASS
IV/19	7	exr:iv19-07	bb78b67dcd0e3df450f3af5f43a85225c0d7b551daf7a3a9f82d0caaf2f48883	9e25ac2389083b536e0fb955144e6e8f23dfa9fcefc63318c1615ed54443decc	15d6a8d56a939ac57e6351109bca3bf74718c81b9ee21462d1e8f36c758c583e	PASS
IV/19	8	exr:iv19-08	0846e3dea65b6281d24764ebd9001b109434c35a80ed595b6f003ee58132dcd4	755fc0bba0815997d5850bdd8bba149fcf57d42ecccf690a8b44df30ca26201d	04f95f7d27ad7d7917b131555fb752c012b64760ebd29832e102733a18df1112	PASS
IV/19	9	exr:iv19-expand-01	dcaf39d7be859b44902a36e2d7f010a20f4db6f9cab2513bd9558057d7d40a67	52e7f17530689b2ec04a5dd26ef2ad7b1067ccde1bdd78e82a4355d9c0b97e50	71f96d05dc9e0e6de05d0dd009e3eb405643b0a88390cd2309d8a415b485ebd1	PASS
IV/19	10	exr:iv19-expand-02	8ca11f9c28d78f8e4fcd503912b0bd9352142a01c97aeddfcbc62db84ec67ae1	8b44057cd8b78950fce63682b80186fb007a4a673a47004fdeb5cdc93e121901	af0ce5271a2fe356d4a547262d885460c44721f0c12a3aad7d30065d73d05d03	PASS
IV/19	11	exr:iv19-expand-03	78e82a302688e139c12f5ca29b5ca299b899117df0ae022280e41e01684f4b14	df07f8692f73b7708fa558cbb794bba3fd5c4d9a1cd7a77708f7445adc58f5f0	15033b604a3dac63355925a35a4be3041e3b9185388b421b16acfb4c4f975196	PASS
IV/19	12	exr:iv19-expand-04	7486697d5f189cfe47f3da15169f70b1143dffeb883dc4148f0bcdbc094516b6	1326bc8e426a17721c86ced7d386b266d51205eb2887aeb5eb62caac9d2f1cb8	419b3342092e6de9f853919d7635721c9e7a310395ae0a1b5044ae517a87a323	PASS
IV/19	13	exr:iv19-expand-05	27a6ec904224f7df4cd69175fdb6d5ae041be83308ad9115f189cda2f9d8a80f	8d9814da9642396f7b953e98a6ddb7dca1e01f5f909adec07247595203e0e3b2	78f7e78dd3baaa50a24a795759cb58c7121a380de644f709638c81f1dae68583	PASS
IV/19	14	exr:iv19-expand-06	d3579a3ddb3fd3b6215561985c590d1e51f5461e7bf6838d6df87b578eaf710d	b911e0b1629ec202d1986da220fdc0cc84ae4aaeee991a0817ff51d08c2fcb6a	d3b3a8b4ee8e15e40542f594e899cbf0e23f32f96f0d1f7b564f70f99c2a8cd7	PASS
IV/19	15	exr:iv19-expand-07	af0e6cdf1d403248526f7d57952980044bc8b7d18e9bb7c8eeeff9c1f758f8e7	87d5770d13c22b0392ad347a4e9ae9399b87fc14e26feff1eed1f3d2e001f14d	7fc20aa557a684f0f2aec5da1137e9576af67bbd8eaccd0aa3ed4ba5bedf548b	PASS
IV/19	16	exr:iv19-expand-08	4f38686d6ec707b8bf89a083cfe8aba5134fc09188ac71e33e1a5dee9ab74ffe	70e455f2ee0f536b1d9b54e2f9c33e9c6cc63cf0c5bcc826f5a87aa544bc876c	781300006a820e53c592955e59dcd00070ea678a08e1602e3c32fdbc903c4269	PASS
IV/19	17	exr:iv19-expand-09	ad7b08e9ad8f38ce84289bbbe6b9389db0cef18524f9c0e3557edca1372bd014	86e3d0e3758d5a6112a4241f253ace4201dd5f694a922bca499a84d290a771d5	f003d3c65befd193603216fb97692712b3e84c0d7c02e538911ecbbb1384d3eb	PASS
IV/19	18	exr:iv19-expand-10	20592c19131d10bf4962186926cf3031b6b633bcee2e4b4bdc31ab4b91e7d240	7263326a4a5ceeb3de4cab07ae60a2e8e6e179aa81753e5186e4491f35cd1cc2	aa99cbe8737374221f183291af7e89147c2ee8566c489b3b1481415cf06c4986	PASS
IV/19	19	exr:iv19-expand-11	80a27916e8cfa7ffe87ce548eaf038da988a763aed0c11a36cb024981870c2b6	97277fd5d9545c98cf12570a9d9e7f26ee7789919d44206adb0f4161a758c64b	52a63e3a379a7884e91a5a30e03541653e0de8297da9dd1aa2dacaf02827c81c	PASS
IV/19	20	exr:iv19-expand-12	214cb9979b06a284260854f5c7489ba417594e1c02c2a7fe9e49f35cdaf49a15	a1edcd76f0cc20d71ede3225fcf56beb21b56018da99c997ebdc90a06006560a	a4f6b9c0cb26a048561356125fe7142bcfbded0b6205e5e1dec2e1af45cb9f0c	PASS
IV/19	21	exr:iv19-expand-13	65cfb141ce9075703661fc78bcfcade3143f23fabd03bf7a4e02b4c0141b3c41	3ed032cb3cf8feb6e3264456d2b9e5733be1e3c96c186a4ded7720205ada8af1	a022bb47d07e742be6953d198e77fd64f958f2902a41e024d9ae9d1af518407c	PASS
IV/19	22	exr:iv19-expand-14	84fbecc6ea8ddb636087dd5bf6b304fca7c6229224807210148bd34e48d974c6	28e1f53bb940f9a258108e2f1039df1be872f3a91ceb60b37a7eb08d107902c2	0718200dec80e06c91e45f5074c6984055c3ea29b7bacfd051de30ab75382eef	PASS
IV/19	23	exr:iv19-expand-15	2b4d57c046508f37b2fcc2890d1a59c8422c3de78aec0b9d945b6a741ee41f0c	cb61b7e92bedd5c5ccf31e5779a40bbf87a55e89539a3ad72679aa1a7b7c0217	2935b312ca75dc273e5e22285632e2e7dd22acb978808a523237b8b3918c558d	PASS
IV/19	24	exr:iv19-expand-16	da4b85d4b099a6c4e390c254d7d041c5bae11240ea9e9871a19b29bea461f8f0	1051543d480a6a8ad93e2ad6a3489645c2f7bd2dccb0a9d0d8af084c58d2eac2	5b1c241f6666dfb75ae44dbe544cea200bdc9b3880902415fe17e106c592542a	PASS
IV/20	1	exr:iv20-01	f9c85dbe037d49fa9d92e04a5083a8871f981c9c9669c10c958edd1442a16e94	dae150baa9e379493e8b771c9e40c4830346378de7d91b4264b302215fc40452	af6da1bf150b72ef2787288763cddc01c0b7e362d14a86f110628736b138a812	PASS
IV/20	2	exr:iv20-02	17b6c556a47a325df90339b7752071274b2a4d3e3162cbb78af13a5f5df8aa2a	8c3f6e16992b48ae72386ebfc936a4106f9995ee02d357bb6725cc8558986232	54a0db2e2f19e6ef148b7f49a6dc4122c4e33b3bc99bb3ddb7e6ddc862c9ee25	PASS
IV/20	3	exr:iv20-03	e88257a93b2d0570a6509c746777ecc2e34712dc3739384585202ad299c2338c	285c45f554e7f59f337dc2e07318b5ed60712be36e5f8cd3f4000c07d8006e9b	90f52e384c239a269385c8dc874970375f5c134f322c96b208d01ee314cd4797	PASS
IV/20	4	exr:iv20-04	5ecf86acd912db28728dee313a2d73843c59d37a62cd76710d6dbca245ddc677	0f939e1528045534f58c3c1d52c05c3f6df5ee8caa3be5963558e76e1f5b7c12	e0f94c4b0493b892dae715ae110c69285a729e0754fbf9bc36e5aee3aa68114b	PASS
IV/20	5	exr:iv20-05	078fc928ea21a7c6f0db48de67e2ec9f942fa90cd6a3b9d1d2560d7db4e6406d	9ced62add247b595446c53831743649b3bc7ad86d09d13698cf1ed35dc7e249e	4fd17033b5592024d0b78032759df1d64c670e4ea7937334ff797e116834da14	PASS
